,es_respuesta,fecha,likes,nota_id,respuestas,texto,url,usuario,autor,seccion,titulo,severe_toxicity,toxicity,caracteres,caracteresSE
18933,False,19:55 02/10/2018,2.0,261,0.0,Te quedaste con la BOCA abierta no? Korrupta !!!,https://www.lanacion.com.ar/2177813-la-justicia-inhibio-bienes-andrea-del-boca,aticita,,Política,La Justicia inhibió los bienes de Andrea del Boca y Julio De Vido por la novela Mamá Corazón,0.28403592,0.4251348,48,40
20739,False,21:11 03/10/2018,4.0,292,0.0,"ASUMO QUE COMO LA GORDA ES TAN VIVA Y DESPIERTA, SE HABRÀ ENTERADO DEL MANEJO DE LOS BOLSOS CON MILLONES DE DÒLARES QUE IBAN Y VENIAN A LA CASA DE LA POROTA ..... NO ??? ....... O ES PIOLA PARA LA GILADA NOMÀS '?? ",https://www.lanacion.com.ar/2178184-una-diputada-llamo-gato-mauricio-macri-jerry,PACO2016,,Política,"Una diputada llamó ""gato"" a Mauricio Macri y ""Jerry"" a Marcos Peña durante el informe de gestión",0.41097808,0.4251348,214,170
20753,False,21:05 03/10/2018,4.0,292,0.0,La Sra se queja porque sus asesores analfabetos elegidos por cualquier cosa menos capacidad no alcanzan a procesar en un día  una o dos respuestas a sus preguntas específicas. Only in Peronia.,https://www.lanacion.com.ar/2178184-una-diputada-llamo-gato-mauricio-macri-jerry,samus26,,Política,"Una diputada llamó ""gato"" a Mauricio Macri y ""Jerry"" a Marcos Peña durante el informe de gestión",0.43136066,0.4251348,192,160
16100,True,14:07 01/10/2018,4.0,223,0.0,"@JamesJohnJoyce que coloques a tres malandras como chavez, nefastor y porota como genios es mucho, tomate la temperatura-",https://www.lanacion.com.ar/2177357-chile-bolivia-disputa-salida-al-mar-corte,ieroslav,,El Mundo,Fallo histórico: La Haya rechazó el reclamo de Bolivia para negociar con Chile la salida al mar,0.38523668,0.4251348,121,104
44270,False,13:55 15/10/2018,1.0,636,6.0,"Se ve claramente como a partir de la jura del gato vago, se mantiene el costo de buque pero el volumen de gas procesado se divide por 3...o sea, a partir de que el mejor equipo de malversadores de los últimos 500 años toma el poder automáticamente el alquiler sale el triple (y con dólar libre)
Se esperan comentarios de trolles amarillos laburabdo un feriado en 3,2,1...",https://www.lanacion.com.ar/2181776-despues-de-10-anos-se-va-el-barco-que-le-costo-al-pais-us1200-millones,basta_de_bananas,Diego Cabot,Economía,"Después de 10 años, se va el barco que le costó al país US$1200 millones",0.47260094,0.4251348,374,309
23941,False,01:41 06/10/2018,,351,0.0,Me da más asco el Gato que la Porota. Punto.,https://www.lanacion.com.ar/2178978-mauricio-macri-cierre-del-b20-la-transparencia,GorejDemian,,Política,"Mauricio Macri, en el cierre del B20: ""La transparencia es clave para luchar contra la corrupción""",0.28596950000000004,0.4251348,44,35
915,True,01:29 25/09/2018,,21,0.0,@Argentinaseraluz @ccmaxima jajja..desesperado ?...el Gato...anunciando acuerdos inexistentes...jajajaa,https://www.lanacion.com.ar/2175272-mauricio-macri-lagarde-cena-gala-wall-street,ccmaxima,Rafael Mathus Ruiz,Política,Mauricio Macri saludó a Trump y cenó junto Lagarde en su gran agasajo en Wall Street,0.2749013,0.4251348,103,97
44251,False,14:20 15/10/2018,7.0,636,0.0,"En la decadente Peronia no hay ciudadanos, solo hay piezas funcionales al régimen mafioso e impune, y resto de a pie, todos REHENES.",https://www.lanacion.com.ar/2181776-despues-de-10-anos-se-va-el-barco-que-le-costo-al-pais-us1200-millones,samus26,Diego Cabot,Economía,"Después de 10 años, se va el barco que le costó al país US$1200 millones",0.54345655,0.4251348,132,110
8830,False,18:33 29/09/2018,6.0,141,0.0,...que silenciosa está Porota .....🤐🤐🤐🤐🤐🤐🤐,https://www.lanacion.com.ar/2176659-gutierrez-relato-como-fue-movimiento-bolsos-complico,etacarinae88,Iván Ruiz,Política,Un exsecretario de Cristina relató cómo se movían los bolsos con plata y la complicó más,0.38061777,0.4251348,42,38
11560,True,21:56 29/09/2018,,178,0.0,"a mi me daba asco cuando cantaba, cuando le daba asco medio buenos aires y ahora que nunca fue kernerista. En síntesis, un asco.",https://www.lanacion.com.ar/2176929-fito-paez-hablo-kirchnerismo-nueva-york-nunca,emalas,,Sociedad,"Fito Páez habló sobre el kirchnerismo en Nueva York: ""Nunca pertenecí a ese movimiento""",0.39458394,0.4251348,128,105
25606,False,17:52 06/10/2018,1.0,367,0.0,"Lo tenes que escuchar al ladry de Gioja defendiendo a Porota como la morsa Fernandez, tremenda banda nos choreò durante 12 añós  ",https://www.lanacion.com.ar/2179174-los-principales-bancos-del-mundo-confirmaron-su,nesfer24,Rafael Mathus Ruiz,Economía,"Dietrich dijo que vio ""mucho interés"" de los bancos en participar en el fideicomiso de la PPP",0.4194691,0.4251348,129,106
39059,False,06:32 12/10/2018,,534,1.0,"Lo que pasa Sra es que un dia de estos con una de sus bromas nos quedamos sin presidente,,,Y adivine quien vuelve??...la mismisima Porota",https://www.lanacion.com.ar/2180846-elisa-carrio-yo-no-pedi-renuncia-garavano,hermanasol,,Política,"Elisa Carrió: ""Yo no pedí la renuncia de Garavano, fue una broma""",0.36255282,0.4251348,137,114
57017,False,01:35 20/10/2018,1.0,768,0.0,"Piche... cuando el peronismo desaparezca será otro cantar... queremos una República saludable..??? bueno, hay que extirpar ese cáncer peronio... 😒",https://www.lanacion.com.ar/2183375-miguel-pichetto-idea-los-empresarios-van-parar,dzambrana,Maia Jastreblansky,Política,"Miguel Pichetto en IDEA: ""Los empresarios van a parar las inversiones hasta que se aclare la cuestión electoral""",0.45409279999999996,0.4251348,146,127
33527,True,22:15 09/10/2018,,471,0.0,"@gargamelx @cserrano5  Mentira, cualquiera que dice Mauri o globerto es kirchnerista.",https://www.lanacion.com.ar/2180135-lorenzetti-acuso-rosenkrantz-generar-clima-tension-temor,lopeshito1,,Política,"Lorenzetti le contestó a Rosenkrantz: habló de ""mediocridad"" y de generar un ""clima de tensión y temor""",0.34519318,0.4251348,85,74
7214,False,18:14 27/09/2018,8.0,113,0.0,ESTE ES EL QUE PASO DE JARDINERO A TENER UNA FLOTA DE HELICOPTEROS QUE LLEVABA A PASEAR TURISTAS AL GLACIAR?.....QUE  GENIOS EL TUERTO Y LA POROTA NO?,https://www.lanacion.com.ar/2176203-se-entrego-comodoro-py-roberto-sosa-otro,pnogueira3,Hernán Cappiello,Política,"Los cuadernos de las coimas: se entregó en Comodoro Py Ricardo Barreiro, el jardinero de los Kirchner",0.55064064,0.4251348,150,123
41150,True,13:14 12/10/2018,3.0,563,0.0,"@spameag Nada. Lo protege la ""Doctirna Picchoto"" cuyo autor y sus cómplices PEORnistas del senado les brindan impunidad al turco y a porota. Y en el futuro a cuento delincuente PEORnista, que son muchos, obtenga acceso a ese agunatadero.",https://www.lanacion.com.ar/2181169-sobresueldos-casacion-confirmo-condena-cuatro-anos-medio,Jorako,Paz Rodríguez Niell,Política,Sobresueldos: Casación confirmó la condena de cuatro años y medio de prisión contra Carlos Menem,0.50560135,0.4251348,237,199
28736,False,00:16 08/10/2018,,404,7.0,"Los mercados no confian en el gato.
WStret no confìa en el gato.
FTimes no confìa en el gato.
el 92% de los argentinos no confìa en el gato.

Agregale a la gorda ahora globo.",https://www.lanacion.com.ar/2179480-elecciones-brasil-bolsonaro-quedo-paso-presidencia-pero,elcoso,Alberto Armendáriz,El Mundo,"Elecciones en Brasil: Bolsonaro obtuvo una contundente victoria, pero deberá ir al ballottage con Haddad",0.56116796,0.4251348,189,159
34975,False,18:44 09/10/2018,2.0,474,0.0,"Moreno es un patotero y quiso hacer lo mismo y se acordó q tiene varios juicios pendientes y cada vez más lejos de la impunidad que gozaba..., los dos no se animaron a hablar bien de la porota porque es un cadaver politico, mas tiempo en el senado peor huele, una verdadera zombie, lo mejor está aún por venir, que lindo ver como están implosionando.",https://www.lanacion.com.ar/2180061-guillermo-moreno-roberto-navarro-sos-idiota-util,guille_lu,,Política,"Guillermo Moreno, contra Roberto Navarro: ""Sos un idiota útil""",0.44091314,0.4251348,350,286
35306,True,18:36 09/10/2018,1.0,475,1.0,@mbetuska no puede ser Amigo el gato es rico y por eso no va robar ademas tiene ojo asul,https://www.lanacion.com.ar/2180053-la-oposicion-convoca-sesion-anular-aumento-gas,nomengrapes70,Gabriel Sued,Política,La oposición convoca a una sesión para anular el aumento en el gas,0.2593724,0.4251348,88,70
16460,False,12:49 01/10/2018,3.0,223,9.0,"Era difícil imaginar que el frustrado globerto se iba a anotar un triunfo de Chile como propio, pero sin embargo, acá los tenemos. ",https://www.lanacion.com.ar/2177357-chile-bolivia-disputa-salida-al-mar-corte,locomanu,,El Mundo,Fallo histórico: La Haya rechazó el reclamo de Bolivia para negociar con Chile la salida al mar,0.37292486,0.42117348,131,108
24209,False,19:58 05/10/2018,,355,0.0,"CEBRA:::::::::::::::::::::   TELEFONO !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!.-  APRENDE DE TUS PARES.-  A  LA POROTA LE GUSTA MAS ENTREGAR ESCRITOS Y MAS ESCRITOS,  QUE  OIR.- LEJOS EL VOMITO POLITICO MAS GRANDE DESDE HACE 100 AÑOS ",https://www.lanacion.com.ar/2178931-aida-ayala-pedire-suspension-mis-fueros-se,cocoparra,,Política,"Ayala renunciará a sus fueros, al confirmar la Justicia el procesamiento",0.36791843,0.40360874,227,190
34933,False,18:57 09/10/2018,7.0,474,0.0,Tener de jefa a Porota lo dice todo de estos dos piojos.,https://www.lanacion.com.ar/2180061-guillermo-moreno-roberto-navarro-sos-idiota-util,Vitolino,,Política,"Guillermo Moreno, contra Roberto Navarro: ""Sos un idiota útil""",0.51315403,0.39783284,56,45
47439,False,00:50 17/10/2018,11.0,678,3.0,"UN CANA POR ROBARSE UN PEDAZO DE QUESO, FUE EXONERADO, PIPO POR CONRAR LA PENSIÓN DE LA MADRE FALLECIDA, A JUICIO ORAL, POROTA SE AFANÓ UN PBI Y ES SENADORA, ALGO NO ESTÁ FUNCIONANDO BIEN!!!! O TODOS EN CANA O VIVA LA PEPA!!!",https://www.lanacion.com.ar/2182331-luis-carzoglio-no-me-van-correr-aprietes,DAMON11,,Política,"El juez que rechazó detener a Moyano aclaró: ""No me van a correr con aprietes""",0.3437145,0.3727785,225,183
56273,False,17:08 19/10/2018,4.0,756,0.0,Todavìa estamos al borde del precipicio por los efectos de la organizaciòn criminal de Porota,https://www.lanacion.com.ar/2183320-federici-uif-el-pais-estuvo-gobernado-organizacion,nesfer24,Ignacio Federico,Economía,"Federici, de la UIF: ""El país estuvo gobernado por una organización criminal destinada a lucrar""",0.3534165,0.3727785,93,79
1292,False,23:23 24/09/2018,1.0,21,1.0,"El globerto que es muy de mandar a trabajar a la gente, admira y defiende a un vago que llega a un pais dos dias antes para poder hacer compras y pasear con la plata de todos",https://www.lanacion.com.ar/2175272-mauricio-macri-lagarde-cena-gala-wall-street,e.4,Rafael Mathus Ruiz,Política,Mauricio Macri saludó a Trump y cenó junto Lagarde en su gran agasajo en Wall Street,0.33676849999999997,0.3727785,174,138
32290,False,17:31 08/10/2018,3.0,443,0.0,"con esta causa la porota suma a su ya frondoso prontuario, el quinto juicio que será elevado a juicio oral y no es bonadío el que la instruyó, eh? pichetto y cía. no es suficiente para quitarle los fueros? uds. quieren sentencia definitiva para despojarla de tal privilegio....pero en el supuesto absolutamente inverosímil que la delincuente saliera absuelta de culpa y cargo de todas las causas,  penales que tiene en su contra (y las que vendrán), tal prontuario no trasluce un ""desorden de conducta"", una ""inhabilidad moral"" que debiera bastar para apartarla del ""honorable congreso de la nación?; le recuerdo a pichetto y sus secuaces que tal argumento utilizó LA PROPIA LADRONA MAYOR cuando siendo senadora (en el 2005 si mal no recuerdo) PIDIO QUITARLE LOS FUEROS AL DR. ANGELOZ (si mal no recuerdo) ¿porqué no apelar a la propia doctrina de la ladrona para desaforarla?",https://www.lanacion.com.ar/2179723-confirman-procesamiento-cristina-kirchner-sus-hijos-causa,clase51,,Política,Confirman el procesamiento de Cristina Kirchner y sus hijos en la causa Hotesur,0.37422758,0.3727785,876,730
7089,False,19:44 27/09/2018,8.0,113,2.0,APARENTEMENTE EL CONTADOR DEL TUERTO Y POROTA QUIERE ARREPENTIRSE Y DECLARAR HASTA EN SANSCRITO,https://www.lanacion.com.ar/2176203-se-entrego-comodoro-py-roberto-sosa-otro,BRUCE54,Hernán Cappiello,Política,"Los cuadernos de las coimas: se entregó en Comodoro Py Ricardo Barreiro, el jardinero de los Kirchner",0.5589719,0.3727785,95,82
35340,True,18:30 09/10/2018,1.0,475,0.0,@mbetuska ah debe de ser por eso que la vidal y el gato basurean al Educador le tienen bronca de ahi,https://www.lanacion.com.ar/2180053-la-oposicion-convoca-sesion-anular-aumento-gas,nomengrapes70,Gabriel Sued,Política,La oposición convoca a una sesión para anular el aumento en el gas,0.30646655,0.3727785,100,80
65256,True,14:11 23/10/2018,2.0,891,0.0,@betunzaza Globerto,https://www.lanacion.com.ar/2184454-mauricio-macri-agradecio-quienes-le-pusieron-hombro,DeltaM,,Política,"Mauricio Macri agradeció a quienes ""le pusieron el hombro a semejante depreciación de la moneda""",0.22981866,0.3727785,19,18
54394,False,20:38 18/10/2018,3.0,746,11.0,Paraguayos indocumentados delincuentes se armaron u. Barrio Privado? Solo en peronia,https://www.lanacion.com.ar/2183027-san-miguel-vecinos-tiraron-piedras-se-enfrentaron,Kavenaghi,,Sociedad,San Miguel: vecinos tiraron piedras y se enfrentaron a la policía luego de la aparición del cuerpo de Sheila Ayala,0.36124429999999996,0.3727785,84,74
30413,True,12:17 07/10/2018,6.0,417,0.0,@Impetuoso Y  porota   es   LADRONA   hasta   el  tuetano.   Me   quedo  con  Macri.,https://www.lanacion.com.ar/2179384-poli-llamo-unidad-argentinos-miles-peregrinos-lujan,spcristal,Silvina Premat,Sociedad,Poli llamó a la unidad de los argentinos ante miles de peregrinos en Luján,0.28129864,0.3727785,84,57
29622,True,17:52 07/10/2018,1.0,412,0.0,"Todo bien Damon pero lilita es igual de destructiva que Porota. La unica diferencia es que es honesta, pero maneja el mismo nivel de desequilibrio mental",https://www.lanacion.com.ar/2179413-elisa-carrio-macri-va-tener-elegir-pero,ghriva,,Política,"Elisa Carrió aclara que no romperá con Cambiemos, pero insiste con que ""la impunidad no es negociable""",0.2728429,0.3727785,153,128
34401,True,19:55 09/10/2018,,472,0.0,@Sebastian1976  Peronia.,https://www.lanacion.com.ar/2180128-cuadernos-coimas-bonadio-cito-indagatoria-maximo-kirchner,lopeshito1,,Política,Cuadernos de las coimas: Bonadio citó a indagatoria a Máximo Kirchner por el dinero ilegal en la campaña,0.25039095,0.3727785,24,22
44709,False,10:19 15/10/2018,3.0,636,0.0,"Lamentablemente estas son las noticias que no le importan a casi nadie acá en Peronia. Los cuadernos de López son poca cosa al lado de lo que se han afanado y malversado en energía. Si al menos hubieran construido una planta regasificadora con sobreprecios, hoy la tendríamos, cara pero estaría. Este es un ejemplo de ""roban y ni siquiera hacen"".",https://www.lanacion.com.ar/2181776-despues-de-10-anos-se-va-el-barco-que-le-costo-al-pais-us1200-millones,ezechomer,Diego Cabot,Economía,"Después de 10 años, se va el barco que le costó al país US$1200 millones",0.49558779999999997,0.3727785,346,287
44637,True,11:09 15/10/2018,3.0,636,0.0,"@cachito2109 @sii1 @alapipeta4 cachito visitalo a Devido que Porota no fue una sola vez en 300 dias , INGRATA",https://www.lanacion.com.ar/2181776-despues-de-10-anos-se-va-el-barco-que-le-costo-al-pais-us1200-millones,alapipeta4,Diego Cabot,Economía,"Después de 10 años, se va el barco que le costó al país US$1200 millones",0.34094438,0.3727785,109,91
7501,False,16:43 27/09/2018,2.0,114,0.0,LO MÅS BARATO EN PERONIA ES SER LADRØN!!!,https://www.lanacion.com.ar/2176197-confirmaron-procesamiento-gils-carbo-compra-del-edificio,DAMON11,,Política,Confirmaron el procesamiento de Gils Carbó por la compra del edificio de la Procuración,0.32410032,0.3727785,41,34
4093,True,19:16 25/09/2018,5.0,52,0.0,"@ELYOSOY     Debemos responder por lo afanado por porota y sus secuaces,",https://www.lanacion.com.ar/2175513-en-onu-macri-dijo-denunciara-al-regimen,oscarbr,Rafael Mathus Ruiz,Política,"En la ONU, Macri dijo que denunciará al régimen de Maduro ante la Corte de La Haya",0.37526384,0.3727785,72,58
48041,True,22:55 16/10/2018,,678,0.0,@Mrce44 @nponces hablas del gato,https://www.lanacion.com.ar/2182331-luis-carzoglio-no-me-van-correr-aprietes,nponces,,Política,"El juez que rechazó detener a Moyano aclaró: ""No me van a correr con aprietes""",0.21305859,0.3727785,32,28
50716,False,09:17 18/10/2018,3.0,707,1.0,"Acabo de darme cuenta lo que es el peronismo, es el carancho de los pobres, Porota le adicionó el narcotrafico. Viven como narcos, disfrutan la guita mal habida como narcos, usan a los pobres como soldaditos (con los planes) y jamas les crean laburo. Queremos  TODAS y TODES SOPRES",https://www.lanacion.com.ar/2182681-un-desfile-vuelos-privados-fiesta-lealtad-peronista,alapipeta4,,Política,Un desfile de vuelos privados a la Fiesta de la Lealtad Peronista en Tucumán,0.41423532,0.3487828,281,232
37733,False,22:23 10/10/2018,1.0,507,3.0,EL GLOBERTO TIENE LOS BOLSILLOS VACIOS.....Y EL OCETE AL ROJO VIVO...JAJAJJAJAA,https://www.lanacion.com.ar/2180482-en-semana-podrian-dejar-funcionar-17-millones,ccmaxima,Daniel Gallo,Sociedad,Dentro de una semana podrían dejar de funcionar 17 millones de celulares,0.34977959999999997,0.3416637,79,69
