,es_respuesta,fecha,likes,nota_id,respuestas,texto,url,usuario,autor,seccion,titulo,severe_toxicity,toxicity,caracteres,caracteresSE
63448,False,16:50 23/10/2018,2.0,862,0.0,"Pueden decir lo que quieran de USA, pero aca en Texas un delito asi es pena de muerte.",https://www.lanacion.com.ar/2184246-en-su-intento-defensa-sheila-tambien-le,marceloricardo52,Gabriel Di Nicola,Sociedad,Sospechan que Sheila también le provocó lesiones de defensa a su tía,0.13232192,0.124138914,86,69
63460,True,08:52 23/10/2018,5.0,862,0.0,"@ofrontini1 sí, pena de muerte ,  si hay pruebas suficientes, sin dudas, supongo que habrá presupuesto para realizar los estudios necesarios para comprobarlo. ",https://www.lanacion.com.ar/2184246-en-su-intento-defensa-sheila-tambien-le,luisa22,Gabriel Di Nicola,Sociedad,Sospechan que Sheila también le provocó lesiones de defensa a su tía,0.12538059,0.12078999,159,135
54407,True,20:44 18/10/2018,,746,1.0,creo que tiraron piedras porque querian linchar a los tios y la policia no los dejaba,https://www.lanacion.com.ar/2183027-san-miguel-vecinos-tiraron-piedras-se-enfrentaron,Hallu07,,Sociedad,San Miguel: vecinos tiraron piedras y se enfrentaron a la policía luego de la aparición del cuerpo de Sheila Ayala,0.039045975,0.07895253599999999,85,70
13894,False,15:57 30/09/2018,2.0,208,0.0,UNO MENOS........,https://www.lanacion.com.ar/2177124-temporal-pilar-arroyo-adolescente-desaparecido-cristina-roldan,KIM_JONG_MAXIMUN,,Sociedad,Pilar: hallaron muerto al joven que se tiró a un arroyo en medio del temporal,0.005616434,0.024330842999999998,17,16
2334,False,00:02 25/09/2018,4.0,25,0.0,"Cuanto mas palos y plomo , mas votos ",https://www.lanacion.com.ar/2175245-atacan-bombas-molotov-sede-gendarmeria-nacional-san,ricardomanantial,,Política,Atacan con bombas molotov una sede de Gendarmería Nacional en Monserrat,,,37,29
2342,False,00:00 25/09/2018,,25,4.0,"Habia leido la nota sin fijarme en los videos, ahora q los veo me pregunto por q el gendarme q estaba en la puerta no les metio plomo de una",https://www.lanacion.com.ar/2175245-atacan-bombas-molotov-sede-gendarmeria-nacional-san,Gabriel37,,Política,Atacan con bombas molotov una sede de Gendarmería Nacional en Monserrat,,,140,111
2418,False,23:45 24/09/2018,4.0,25,0.0,Ya que tanto se quejan por el hambre porque no les dan plomo para comer? Super nutritivo.,https://www.lanacion.com.ar/2175245-atacan-bombas-molotov-sede-gendarmeria-nacional-san,Kiki91,,Política,Atacan con bombas molotov una sede de Gendarmería Nacional en Monserrat,,,89,73
6652,True,23:19 27/09/2018,1.0,112,3.0,NO QUITA QUE LO ENCUENTRO EN EL PATIO DE MI CASA Y LE METO UN PLOMO,https://www.lanacion.com.ar/2176224-mauricio-macri,Mrce44,,Política,"Mauricio Macri, sobre el aumento de la pobreza: ""Refleja las turbulencias de los últimos meses""",,,67,52
6653,True,23:20 27/09/2018,,112,0.0,@Mrce44 VOS SOS UN PLOMO,https://www.lanacion.com.ar/2176224-mauricio-macri,alberto2124,,Política,"Mauricio Macri, sobre el aumento de la pobreza: ""Refleja las turbulencias de los últimos meses""",,,24,20
14096,False,17:27 30/09/2018,,209,3.0,"Han fusilado criaturas de 12 años y han sido asendidos en sus cargos por las autoridades, significa que hay una bajada de línea de matar ante la mínima duda! En un país donde hay miles de desaparecidos y miles de asesinados por las fuerzas de seguridad, en vez de inculcar valores democráticos a las fuerzas les inculcan el matar por matar! Esto de fusilar no es democracia!! Es dictadura!!!!",https://www.lanacion.com.ar/2177120-peaje-muerte-discusion-tiro-arma-pelea-autopista,garcia_2008,,Sociedad,"Un prefecto discutió con otro automovilista, se bajó del vehículo con un arma y lo mató en la Illia",,,392,324
14108,False,17:15 30/09/2018,3.0,209,0.0,"Muy , pero muy pronto , esto va a ser el comportamiento común de la gente ... Instauraron el odio , la grieta , la inseguridad y el sálvese quien pueda .   Cristina y Asociados :  Fusilarlos ,.. es poco ! ",https://www.lanacion.com.ar/2177120-peaje-muerte-discusion-tiro-arma-pelea-autopista,Indianapolis,,Sociedad,"Un prefecto discutió con otro automovilista, se bajó del vehículo con un arma y lo mató en la Illia",,,205,161
16936,False,22:42 01/10/2018,10.0,231,0.0,UNO MENOS !!!! ,https://www.lanacion.com.ar/2177450-atropello-mato-uno-ladrones-intento-asaltarlo-plena,mari_posita,,Política,Atropelló y mató a uno de los ladrones que intentó asaltarlo en plena ruta 9,,,15,12
16943,False,22:16 01/10/2018,1.0,231,1.0,por una ley de linchamiento a los malandras,https://www.lanacion.com.ar/2177450-atropello-mato-uno-ladrones-intento-asaltarlo-plena,pablo19666,,Política,Atropelló y mató a uno de los ladrones que intentó asaltarlo en plena ruta 9,,,43,36
16945,False,22:15 01/10/2018,1.0,231,0.0,UNA BASURA MENOS....UN PERONIO MENOS !! MENSION DE HONOR A ESTE BUEN CIUDADANO!!.,https://www.lanacion.com.ar/2177450-atropello-mato-uno-ladrones-intento-asaltarlo-plena,rumiante,,Política,Atropelló y mató a uno de los ladrones que intentó asaltarlo en plena ruta 9,,,81,69
16959,False,21:30 01/10/2018,5.0,231,0.0,uno menos,https://www.lanacion.com.ar/2177450-atropello-mato-uno-ladrones-intento-asaltarlo-plena,ignajo,,Política,Atropelló y mató a uno de los ladrones que intentó asaltarlo en plena ruta 9,,,9,8
16976,False,20:34 01/10/2018,3.0,231,0.0,"si es asi,,   ademas de haber uno menos jodiendo,,esta bien ",https://www.lanacion.com.ar/2177450-atropello-mato-uno-ladrones-intento-asaltarlo-plena,dlodeiro,,Política,Atropelló y mató a uno de los ladrones que intentó asaltarlo en plena ruta 9,,,60,48
17034,False,18:45 01/10/2018,13.0,231,0.0,Uno menos.,https://www.lanacion.com.ar/2177450-atropello-mato-uno-ladrones-intento-asaltarlo-plena,lschroeder,,Política,Atropelló y mató a uno de los ladrones que intentó asaltarlo en plena ruta 9,,,10,9
17044,False,18:33 01/10/2018,6.0,231,0.0,¡Héroe! ¡Vamos todavía! ¡ Uno menos que no se va a reproducir! Que le garpe el costo de chapa y pintura la familia del chorito,https://www.lanacion.com.ar/2177450-atropello-mato-uno-ladrones-intento-asaltarlo-plena,elciclope4,,Política,Atropelló y mató a uno de los ladrones que intentó asaltarlo en plena ruta 9,,,126,102
31334,True,17:24 08/10/2018,,435,0.0,"@sil2012 @Gustavocarca3 como te sangra... qué sensible, caramba...",https://www.lanacion.com.ar/2179671-rumania-referendum-matrimonio-igualitario-gay-constitucion-prohibicion,smr1967,,El Mundo,Rumania: polémica por un referéndum que quiere prohibir el matrimonio igualitario,,,66,59
31466,False,19:30 08/10/2018,6.0,442,0.0,Rifle sanitario,https://www.lanacion.com.ar/2179742-el-juez-canicoba-permisos-manejar-autos-alta,conradorodr,Iván Ruiz,Política,"El juez Canicoba, con permisos para manejar autos de alta gama a nombre de familiares y un empresario",,,15,14
